Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Gore, B.",NO,1,10,2,1,14,12
"Carey, M.",NO,0,0,6,0,14,12
"Aguillera, C.",NO,0,0,4,0,14,12
"Gomez, S.",NO,0,0,3,0,14,12
"Grande, R.",NO,0,0,3,0,14,12
"DiMirio, P.",NO,0,0,2,0,14,12
"Perry, K.",NO,0,0,2,0,14,12
"Yobanna-Kanayochukwu, C.",NO,0,0,1,0,14,12
"Taylor, O.",BAL,2,15,0,0,14,12
"Diggler, D.",BAL,0,0,7,0,14,12
"Jeremy, R.",BAL,0,0,7,0,14,12
"Steele, R.",BAL,0,0,7,0,14,12
"Grey, S.",BAL,0,0,4,0,14,12
"L'Alto, V.",BAL,0,0,2,0,14,12
"Star, L.",BAL,0,0,2,0,14,12
"Harp, D.",BAL,0,0,1,0,14,12
