Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Winchester, A.",OCO,11,0,1,0,0,0,0,0,0,0,0,0,3,6
"Spector, M.",OCO,10,0,0,1,0,0,0,0,0,0,0,0,3,6
"Atwell, T.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,3,6
"Bavitz, I.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,3,6
"Enchant, E.",OCO,4,0,1,0,0,0,0,0,0,0,0,0,3,6
"O'Sullivan, J.",OCO,4,0,0,1,0,0,0,0,0,0,0,0,3,6
"Sierra, R.",OCO,4,0,2,0,0,0,0,0,0,0,0,0,3,6
"Clegane, G.",OCO,3,1,1,0,0,0,0,0,0,0,0,0,3,6
"King, J.",OCO,2,0,0,2,0,0,0,0,0,0,0,0,3,6
"Wojcik, B.",OCO,2,2,0,0,0,0,0,0,0,0,0,0,3,6
"Sharpei, V.",SJS,14,0,0,2,0,0,0,0,0,0,0,0,3,6
"Hansen, A.",SJS,9,0,1,0,0,0,0,0,0,0,0,0,3,6
"Bayley, B.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,3,6
"Lewith, T.",SJS,5,0,2,2,1,0,0,0,0,0,0,0,3,6
"Brill, J.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,3,6
"Canton, J.",SJS,3,0,0,1,0,0,0,0,0,0,0,0,3,6
"Miller, D.",SJS,3,0,2,0,0,0,0,0,0,0,0,0,3,6
"Newman, X.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,3,6
"Chambers III, C.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,3,6
"Okonkwo, C.",SJS,1,1,0,0,0,0,0,0,0,0,0,0,3,6
