Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Okonkwo, C.",SJS,8,1,1,0,0,0,0,0,0,0,0,0,7,7
"Lewith, T.",SJS,7,0,0,0,0,0,0,0,0,0,0,0,7,7
"Sharpei, V.",SJS,7,1,1,1,1,0,0,0,0,0,0,0,7,7
"Canton, J.",SJS,5,0,0,1,0,0,0,0,0,0,0,0,7,7
"Bayley, B.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,7,7
"Brill, J.",SJS,4,0,0,0,0,0,0,0,0,0,0,0,7,7
"Hansen, A.",SJS,3,0,0,1,0,0,0,0,0,0,0,0,7,7
"Kane III, T.",SJS,3,0,0,1,0,0,0,0,0,0,0,0,7,7
"Miller, D.",SJS,3,0,1,0,0,0,0,0,0,0,0,0,7,7
"Chambers III, C.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,7,7
"Joshua, C.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,7,7
"Bottles, B.",SJS,0,0,0,0,0,0,0,0,0,0,0,0,7,7
"Kane, M.",YKW,10,1,0,0,0,0,0,0,0,0,0,0,7,7
"Ridley, W.",YKW,8,0,0,0,0,0,0,0,0,0,0,0,7,7
"Tweed, B.",YKW,7,0,1,2,0,0,0,0,0,0,0,0,7,7
"Hardrool, C.",YKW,6,0,1,0,0,0,0,0,0,0,0,0,7,7
"Maddox, R.",YKW,6,0,1,0,0,0,0,0,0,0,0,0,7,7
"Carter, P.",YKW,5,0,0,1,0,0,0,0,0,0,0,0,7,7
"Lavelle, D.",YKW,5,0,0,1,1,0,0,0,0,0,0,0,7,7
"Taylor, C.",YKW,4,0,0,0,0,0,0,0,0,0,0,0,7,7
"Tuck, J.",YKW,4,1,0,0,0,0,0,0,0,0,0,0,7,7
"Medved, E.",YKW,2,0,1,0,0,0,0,0,0,0,0,0,7,7
