Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Earl, B.",AZ,1,5,0,0,10,12
"Hobbs, S.",AZ,1,15,0,0,10,12
"Robotman, C.",AZ,0,0,5,0,10,12
"Robotman, E.",AZ,0,0,3,0,10,12
"Asipi III, A.",AZ,0,0,2,0,10,12
"Moore, S.",AZ,0,0,2,0,10,12
"Shady, S.",AZ,0,0,2,0,10,12
"Crindy, B.",AZ,0,0,2,0,10,12
"Robotman, A.",AZ,0,0,2,0,10,12
"Robotman, B.",AZ,0,0,1,0,10,12
"Robotman, D.",AZ,0,0,1,0,10,12
"Guard, L.",COL,1,5,11,0,10,12
"Cansino, D.",COL,1,10,0,1,10,12
"Lejune, L.",COL,1,15,0,0,10,12
"McBrain, S.",COL,1,5,0,0,10,12
"Marrett, O.",COL,1,15,0,0,10,12
"Tackle, R.",COL,0,0,6,0,10,12
"Tackle, L.",COL,0,0,5,0,10,12
"Chipmunk, A.",COL,0,0,3,0,10,12
"Centre, S.",COL,0,0,2,0,10,12
"Guard, R.",COL,0,0,2,0,10,12
