Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Dwyer, J.",AZ,9,2,1,2,1,0,0,0,0,0,0,0,10,12
"Barnes, B.",AZ,6,0,0,1,0,0,0,0,0,0,0,0,10,12
"Earl, B.",AZ,6,0,0,0,0,0,0,1,1,0,0,0,10,12
"Morris, D.",AZ,6,0,0,1,0,0,0,0,0,0,0,0,10,12
"Hobbs, S.",AZ,5,0,1,0,0,0,0,0,0,0,0,0,10,12
"Mughes, H.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,10,12
"David, M.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,10,12
"Reese, A.",AZ,4,1,0,0,0,0,0,0,0,0,0,0,10,12
"Selich, A.",AZ,4,1,0,0,0,0,0,0,0,0,0,0,10,12
"Ishigawa, H.",COL,11,0,0,0,0,0,0,0,0,0,0,0,10,12
"Lejune, L.",COL,10,0,0,0,0,0,0,0,0,0,0,0,10,12
"Miles, M.",COL,10,0,0,0,0,0,0,0,0,0,0,0,10,12
"Montgomery, B.",COL,6,0,0,1,0,0,0,0,0,0,0,0,10,12
"Pierno, N.",COL,5,0,0,0,0,0,0,0,0,0,0,0,10,12
"McBrain, S.",COL,4,0,0,1,0,0,0,0,0,0,0,0,10,12
"Marrett, O.",COL,4,1,0,0,0,0,0,0,0,0,0,0,10,12
"Tillman, M.",COL,4,0,0,1,1,0,0,0,0,0,0,0,10,12
"Sachs, J.",COL,2,1,0,0,0,0,0,0,0,0,0,0,10,12
"Danger, D.",COL,2,0,0,1,0,0,0,0,0,0,0,0,10,12
"Collins, V.",COL,0,0,0,0,0,0,0,0,0,1,0,0,10,12
