Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Floggity, J.",AZ,8,0,0,0,0,0,0,0,0,0,0,0,2,6
"Ernston, H.",AZ,7,0,1,4,1,0,0,0,0,0,0,0,2,6
"Hayden, A.",AZ,6,0,0,1,0,0,0,0,0,0,0,0,2,6
"Zhang, S.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,2,6
"Anderson, R.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,2,6
"Ramrio, M.",AZ,4,0,1,0,0,0,0,0,0,0,0,0,2,6
"Davis, A.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,2,6
"Dwyer, J.",AZ,3,0,0,2,0,0,0,0,0,0,0,0,2,6
"Fulton, W.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,2,6
"Morris, D.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,2,6
"Waiters, A.",AZ,1,0,1,0,0,0,0,0,0,0,0,0,2,6
"Bavitz, I.",OCO,7,0,0,1,1,0,0,0,0,0,0,0,2,6
"Enchant, E.",OCO,7,0,0,0,0,0,0,0,0,0,0,0,2,6
"O'Sullivan, J.",OCO,6,0,2,1,0,0,0,0,0,0,0,0,2,6
"Spector, M.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,2,6
"Winchester, A.",OCO,5,0,3,0,0,0,0,0,0,0,0,0,2,6
"Wright Jr, G.",OCO,5,4,0,0,0,0,0,0,0,0,0,0,2,6
"King, J.",OCO,4,0,0,2,1,0,0,0,0,0,0,0,2,6
"Sierra, R.",OCO,4,0,1,0,0,0,0,0,0,0,0,0,2,6
"Atwell, T.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,2,6
"Clegane, G.",OCO,2,0,1,0,0,0,0,0,0,0,0,0,2,6
"Wojcik, B.",OCO,2,1,0,0,0,0,0,0,0,0,0,0,2,6
"Westfield, B.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,2,6
