Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Chambers III, C.",SJS,1,5,0,0,11,7
"Jackson, M.",SJS,1,5,0,0,11,7
"Joshua, C.",SJS,1,10,0,0,11,7
"Okonkwo, C.",SJS,1,5,0,0,11,7
"Sandoval, R.",SJS,1,5,0,0,11,7
"Weston, S.",SJS,1,5,0,0,11,7
"Probincrux III, D.",SJS,0,0,4,0,11,7
"Bottles, B.",SJS,0,0,2,0,11,7
"McKoutchie, M.",SJS,0,0,2,0,11,7
"Tacktheritrix, J.",SJS,0,0,2,0,11,7
"Willey, M.",SJS,0,0,1,1,11,7
"Kroetch, D.",PHI,2,10,3,1,11,7
"Hayes, R.",PHI,1,15,4,0,11,7
"King, G.",PHI,1,5,0,0,11,7
"Arthur, C.",PHI,0,0,7,2,11,7
"Tyler, J.",PHI,0,0,6,0,11,7
"Filmore, M.",PHI,0,0,4,1,11,7
"DiMirio, P.",PHI,0,0,4,0,11,7
"Van Buren, M.",PHI,0,0,1,0,11,7
"Bush, C.",PHI,0,0,0,2,11,7
