Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Canton, J.",YKW,1,5,0,0,1,15
"Ones, B.",YKW,0,0,6,0,1,15
"Rchon, A.",YKW,0,0,4,1,1,15
"Mushing, M.",YKW,0,0,4,0,1,15
"Amper, T.",YKW,0,0,3,0,1,15
"Pooky, S.",YKW,0,0,3,0,1,15
"Rash, T.",AZ,2,20,5,1,1,15
"Aste, W.",AZ,1,5,4,0,1,15
"Shady, S.",AZ,1,5,1,0,1,15
"Hasselhoff, F.",AZ,1,5,0,0,1,15
"Irving, J.",AZ,1,5,0,0,1,15
"Morris, R.",AZ,1,5,0,0,1,15
"Moore, S.",AZ,0,0,5,0,1,15
"Unk, J.",AZ,0,0,5,0,1,15
"Adams, R.",AZ,0,0,2,0,1,15
"Arbage, G.",AZ,0,0,2,0,1,15
"Ebris, D.",AZ,0,0,1,0,1,15
