Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"DiMirio, P.",PHI,2,25,6,1,5,4
"Tyler, J.",PHI,1,10,5,0,5,4
"Jefferson, L.",PHI,1,15,0,0,5,4
"North, F.",PHI,1,10,0,0,5,4
"Arthur, C.",PHI,0,0,6,1,5,4
"Hayes, R.",PHI,0,0,6,0,5,4
"Filmore, M.",PHI,0,0,2,0,5,4
"Kroetch, D.",PHI,0,0,1,1,5,4
"Milan, C.",PHI,0,0,1,0,5,4
"Van Buren, M.",PHI,0,0,1,0,5,4
"One, B.",COL,1,8,4,1,5,4
"Four, B.",COL,1,5,3,1,5,4
"Hampshireton, R.",COL,1,7,0,0,5,4
"Krimlaw, A.",COL,1,5,0,0,5,4
"Novel, L.",COL,1,5,0,0,5,4
"Pierno, N.",COL,1,15,0,0,5,4
"Skidmarks, S.",COL,1,5,0,0,5,4
"West, D.",COL,1,5,0,0,5,4
"Three, B.",COL,0,0,3,0,5,4
"Sphincter, A.",COL,0,0,1,1,5,4
"Newman, M.",COL,0,0,1,0,5,4
"Tweed, B.",COL,0,0,1,0,5,4
