Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Foster, D.",YKW,9,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,12,25
"Leonard, M.",YKW,9,0,0,0/0,4,0,0,0,0/0/0,0,0,0,0,12,25
"Quaid, D.",YKW,7,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,12,25
"Dookmarriot, L.",YKW,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Valdyr, M.",YKW,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,12,25
"Hellzapoppin, J.",YKW,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Money, P.",YKW,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Thomaslacher, B.",YKW,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Thebaw, S.",YKW,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Alexander, N.",YKW,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Zelos, J.",PHI,8,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,12,25
"D'Attoria V, R.",PHI,5,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,12,25
"Suzuki, S.",PHI,5,0,1,0/0,3,0,0,0,0/0/0,0,0,0,0,12,25
"DeSoto, J.",PHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Eriksen, W.",PHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Booker, B.",PHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Cross, M.",PHI,3,0,2,0/0,2,1,0,0,0/0/0,0,0,0,0,12,25
"Haywood, H.",PHI,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Wrecks, T.",PHI,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Gronlie, T.",PHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Om, T.",PHI,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
