Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Devitt, R.",OCO,7,0,1,0,0,0,0,0,0,0,0,0,1,1
"Reigns, J.",OCO,5,0,1,0,0,0,0,0,0,0,0,0,1,1
"Bavitz, I.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,1,1
"Thor, L.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,1,1
"Tomlinson, A.",OCO,3,1,0,0,0,0,0,0,0,0,0,0,1,1
"Verns, D.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,1,1
"Arthur, K.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,1,1
"Krimlaw, A.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,1,1
"Harris, J.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"Maddox, S.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"Petrakis, A.",OCO,1,0,0,1,1,0,0,0,0,0,0,0,1,1
"Retro, G.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,1,1
"Boss, M.",OCO,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"Lee, J.",ARI,11,0,0,1,0,0,0,0,0,0,0,0,1,1
"Ernston, H.",ARI,9,0,0,0,0,0,0,0,0,0,0,0,1,1
"Stropko, B.",ARI,9,0,0,1,0,0,0,0,0,0,0,0,1,1
"Jackson, M.",ARI,8,0,0,0,0,0,0,0,0,0,0,0,1,1
"Williams, J.",ARI,5,0,0,1,1,0,1,0,0,0,0,0,1,1
"Flock, R.",ARI,4,0,0,2,2,0,0,0,0,0,0,0,1,1
"Blade, B.",ARI,3,2,1,0,0,0,0,0,0,0,0,0,1,1
"Rashad, I.",ARI,3,0,0,3,3,0,0,0,0,0,0,0,1,1
"Asipi, A.",ARI,2,0,0,0,0,0,0,0,0,0,0,0,1,1
"Tuck, J.",ARI,1,1,0,0,0,0,0,0,0,0,0,0,1,1
"Watson, S.",ARI,1,0,0,0,0,0,0,0,0,0,0,0,1,1
