Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"de Pengu, A.",COL,12,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,3,25
"Blackstone, I.",COL,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Drake, J.",COL,7,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"Smoothie, E.",COL,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Scott, R.",COL,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Murder-Moose, M.",COL,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Ruschmann, A.",COL,3,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Parker, P.",COL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Purchase, L.",COL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Stephens, W.",COL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Sanchez, I.",COL,1,0,0,0/0,0,0,0,0,1/0/0,0,1,0,0,3,25
"Sly, G.",COL,0,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"Thomaslacher, B.",YKW,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Valdyr, M.",YKW,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Quaid, D.",YKW,8,0,1,0/0,2,0,0,0,0/0/0,0,0,0,0,3,25
"Hellzapoppin, J.",YKW,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Leonard, M.",YKW,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,3,25
"Foster, D.",YKW,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Alexander, N.",YKW,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Dookmarriot, L.",YKW,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Money, P.",YKW,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
"Thebaw, S.",YKW,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,3,25
