Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"O'Sullivan, J.",NO,10,0,1,2,0,0,0,0,0,0,0,0,9,10
"Mills, B.",NO,7,0,0,3,0,0,0,0,0,0,0,0,9,10
"Bayley, B.",NO,5,0,0,2,0,0,0,0,0,0,0,0,9,10
"Harrison, W.",NO,4,0,0,1,1,0,0,0,0,0,0,0,9,10
"King, G.",NO,3,0,1,0,0,0,0,0,0,0,0,0,9,10
"Oakes, B.",NO,3,0,2,0,0,0,0,0,0,0,0,0,9,10
"Rax, L.",NO,2,0,0,0,0,0,0,0,0,0,0,0,9,10
"Askins, J.",NO,2,0,0,0,0,0,0,0,0,0,0,0,9,10
"Fyodorovich, V.",NO,2,0,0,2,0,0,0,0,0,0,0,0,9,10
"Andres, J.",NO,1,0,1,0,0,0,0,0,0,0,0,0,9,10
"Winchester, A.",OCO,13,0,0,0,0,0,0,0,0,0,0,0,9,10
"Broxton, J.",OCO,7,0,0,0,0,0,0,0,0,0,0,0,9,10
"King, J.",OCO,7,0,0,2,0,0,0,0,0,0,0,0,9,10
"Spector, M.",OCO,6,0,0,4,1,0,1,0,0,0,0,0,9,10
"Grithead, D.",OCO,5,0,0,0,0,0,0,0,0,0,0,0,9,10
"Brown, M.",OCO,4,0,0,2,0,0,0,0,0,0,0,0,9,10
"Kane, M.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,9,10
"Sierra, R.",OCO,4,0,1,0,0,0,0,0,0,0,0,0,9,10
"Clegane, G.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,9,10
"Wright Jr, G.",OCO,2,1,0,0,0,0,0,0,0,0,0,0,9,10
