Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Verns, D.",OCO,7,0,0,1,1,0,1,0,0,0,0,0,14,1
"Bavitz, I.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,14,1
"Devitt, R.",OCO,4,0,1,0,0,0,0,0,0,0,0,0,14,1
"Harris, J.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,14,1
"Krimlaw, A.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,14,1
"Reigns, J.",OCO,4,0,1,0,0,0,0,0,0,0,0,0,14,1
"Maddox, S.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,14,1
"Thomas, R.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,14,1
"Thor, L.",OCO,3,0,0,0,0,0,0,0,0,0,0,0,14,1
"Harris, F.",OCO,2,0,1,0,0,0,0,0,0,0,0,0,14,1
"Petrakis, A.",OCO,2,0,0,3,1,0,0,0,0,0,0,0,14,1
"Tomlinson, A.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,14,1
"Retro, G.",OCO,0,0,0,0,0,0,0,0,0,0,0,0,14,1
"Lee, J.",ARI,12,0,0,0,0,0,0,0,0,0,0,0,14,1
"Flock, R.",ARI,9,0,0,0,0,0,0,0,0,0,0,0,14,1
"Stropko, B.",ARI,8,2,0,1,0,0,0,0,0,0,0,0,14,1
"Asipi, A.",ARI,5,0,0,0,0,0,0,0,0,0,0,0,14,1
"Ernston, H.",ARI,5,0,1,0,0,0,0,0,0,0,0,0,14,1
"Jackson, M.",ARI,5,0,0,0,0,0,0,0,0,0,0,0,14,1
"Blade, B.",ARI,4,1,1,0,0,0,0,0,0,0,0,0,14,1
"Dam, D.",ARI,4,1,1,0,0,0,0,0,0,0,0,0,14,1
"Rashad, I.",ARI,4,0,0,1,1,0,0,0,0,0,0,0,14,1
"Tuck, J.",ARI,4,1,2,0,0,0,0,0,0,0,0,0,14,1
"Williams, J.",ARI,1,0,0,1,1,0,0,0,0,0,0,0,14,1
