,gameID,S,teamID,Q,time,totTime,down,distance,side,yard,play,awayTeam,homeTeam,teamPoss,dist2goal,awayScore,homeScore
0,15,7,1,1,15:00,3600,1,10,YKW,25,"Kickoff by Small, J. through the back of the endzone. Touchback.",YKW,BAL,BAL,25,0,0
1,15,7,2,1,15:00,3600,1,10,YKW,25,"Rush by Z, D. for 0 yds. Tackle by Goodman (R), G..",YKW,BAL,YKW,75,0,0
2,15,7,2,1,14:37,3577,2,10,YKW,25,"Pass by Jack, C., complete to Vermillion (R), J. for 9 yds. Tackle by Syracuse, I..",YKW,BAL,YKW,75,0,0
3,15,7,2,1,13:58,3538,3,1,YKW,34,"Pass by Jack, C., complete to Sakura (C), K. for 6 yds. Tackle by Stackinpaper, B.. First Down!",YKW,BAL,YKW,66,0,0
4,15,7,2,1,13:20,3500,1,10,YKW,40,"Rush by Z, D. for 4 yds. Tackle by Harris, C..",YKW,BAL,YKW,60,0,0
5,15,7,2,1,12:46,3466,2,5,YKW,45,"Pass by Jack, C., complete to Kross, C. for 4 yds. Tackle by Avery, E..",YKW,BAL,YKW,55,0,0
6,15,7,2,1,12:17,3437,3,1,YKW,50,"Pass by Jack, C., complete to Sakura (C), K. for 7 yds. Tackle by Stackinpaper, B.. First Down!",YKW,BAL,YKW,50,0,0
7,15,7,2,1,11:44,3404,1,10,BAL,42,"Pass by Jack, C., complete to Sakura (C), K. for 9 yds. Tackle by Stackinpaper, B..",YKW,BAL,YKW,42,0,0
8,15,7,2,1,11:00,3360,2,1,BAL,32,"Pass by Jack, C., complete to Walker (R), M. for 12 yds. Tackle by Stackinpaper, B.. First Down!",YKW,BAL,YKW,32,0,0
9,15,7,2,1,10:22,3322,1,10,BAL,20,"Rush by Rowe, D. for 1 yds. Tackle by De Ville (C), D.. Yellowknife Penalty on Jack, C.: Unnecessary Roughness.",YKW,BAL,YKW,20,0,0
10,15,7,2,1,10:16,3316,2,23,BAL,33,"Pass by Jack, C., complete to Kross, C. for 8 yds. Tackle by Avery, E..",YKW,BAL,YKW,33,0,0
11,15,7,2,1,9:44,3284,3,15,BAL,25,"Pass by Jack, C. to Rechs (R), Z. falls incomplete.",YKW,BAL,YKW,25,0,0
12,15,7,2,1,9:33,3273,4,15,BAL,25,"42 yard FG by Kokot (R), B. is good.",YKW,BAL,YKW,25,3,0
13,15,7,2,1,9:33,3273,0,0,BAL,12,"Kickoff of 65 yards. Returned by Campbell (R), J. for 12 yards. First Down!",YKW,BAL,YKW,12,3,0
14,15,7,1,1,9:26,3266,1,10,BAL,12,"Rush by Fukushu, M. for 3 yds. Tackle by Thomaslacher (R), B..",YKW,BAL,BAL,88,3,0
15,15,7,1,1,9:03,3243,2,6,BAL,16,"Pass by Fujiwara (C), C., complete to Brown (R), K. for 8 yds. Tackle by Hellzapoppin, J.. First Down!",YKW,BAL,BAL,84,3,0
16,15,7,1,1,8:26,3206,1,10,BAL,24,"Pass by Fujiwara (C), C. to Ash, R. was dropped! Incomplete.",YKW,BAL,BAL,76,3,0
17,15,7,1,1,8:07,3187,2,10,BAL,24,"Rush by Fukushu, M. for a short gain. Tackle by Quaid, D..",YKW,BAL,BAL,76,3,0
18,15,7,1,1,7:43,3163,3,9,BAL,25,"Pass by Fujiwara (C), C., complete to Howlett (R), D. for 14 yds. Tackle by Leonard, M.. First Down!",YKW,BAL,BAL,75,3,0
19,15,7,1,1,7:06,3126,1,10,BAL,39,"Pass by Fujiwara (C), C. to Lewandowski, J. falls incomplete.",YKW,BAL,BAL,61,3,0
20,15,7,1,1,6:30,3090,2,10,BAL,39,"Rush by Fukushu, M. for 9 yds. Tackle by Quaid, D..",YKW,BAL,BAL,61,3,0
21,15,7,1,1,5:57,3057,3,1,BAL,48,"Pass by Fujiwara (C), C. to Howlett (R), D. is incomplete. Broken up by Leonard, M..",YKW,BAL,BAL,52,3,0
22,15,7,1,1,5:42,3042,4,1,BAL,48,"Punt by Small, J. of 46 yards.  No return. First Down!",YKW,BAL,BAL,52,3,0
23,15,7,2,1,5:33,3033,1,10,YKW,5,"Rush by Z, D. for 6 yds. Tackle by Kennedy, D..",YKW,BAL,YKW,95,3,0
24,15,7,2,1,5:06,3006,2,3,YKW,12,"Pass by Jack, C., complete to Sakura (C), K. for 4 yds. Tackle by Stackinpaper, B.. First Down!",YKW,BAL,YKW,88,3,0
25,15,7,2,1,4:33,2973,1,10,YKW,16,"Rush by Z, D. for 1 yds. Tackle by Kennedy, D..",YKW,BAL,YKW,84,3,0
26,15,7,2,1,4:09,2949,2,9,YKW,17,"Rush by Rowe, D. for a short gain. Tackle by Annastesia, N..",YKW,BAL,YKW,83,3,0
27,15,7,2,1,3:52,2932,3,8,YKW,18,"Pass by Jack, C., complete to Rowe, D. for 7 yds. Tackle by Syracuse, I..",YKW,BAL,YKW,82,3,0
28,15,7,2,1,3:16,2896,4,1,YKW,25,"Punt by Kokot (R), B. of 65 yards.  No return. First Down!",YKW,BAL,YKW,75,3,0
29,15,7,1,1,3:06,2886,1,10,BAL,9,"Rush by Fukushu, M. for 1 yds. Tackle by Quaid, D..",YKW,BAL,BAL,91,3,0
30,15,7,1,1,2:50,2870,2,8,BAL,11,"Rush by Fukushu, M. for 1 yds. Tackle by Quaid, D..",YKW,BAL,BAL,89,3,0
31,15,7,1,1,2:38,2858,3,7,BAL,12,"Rush by Fukushu, M. for 4 yds. Tackle by Thomaslacher (R), B..",YKW,BAL,BAL,88,3,0
32,15,7,1,1,2:24,2844,4,3,BAL,16,"Punt by Small, J. of 32 yards.  No return. First Down!",YKW,BAL,BAL,84,3,0
33,15,7,2,1,2:17,2837,1,10,BAL,48,"Rush by Z, D. for 8 yds. Tackle by De Ville (C), D..",YKW,BAL,YKW,48,3,0
34,15,7,2,1,1:34,2794,2,1,BAL,40,"Pass by Jack, C., complete to Rechs (R), Z. for 8 yds. Tackle by De Ville (C), D.. First Down!",YKW,BAL,YKW,40,3,0
35,15,7,2,1,0:45,2745,1,10,BAL,31,"Rush by Z, D. for -1 yds. Tackle by Hole, M..",YKW,BAL,YKW,31,3,0
36,15,7,2,1,0:18,2718,2,11,BAL,32,"Pass by Jack, C., complete to Sakura (C), K. for 17 yds. Tackle by De Ville (C), D.. First Down!",YKW,BAL,YKW,32,3,0
37,15,7,2,2,15:00,2700,1,10,BAL,15," Play nullified by Yellowknife Penalty on Rowe, D.: Taunting.",YKW,BAL,YKW,15,3,0
38,15,7,2,2,14:57,2697,1,25,BAL,30,"Rush by Z, D. for 4 yds. Tackle by Syracuse, I..",YKW,BAL,YKW,30,3,0
39,15,7,2,2,14:26,2666,2,20,BAL,26,"Rush by Sutton, D. for -3 yds. Tackle by Goodman (R), G..",YKW,BAL,YKW,26,3,0
40,15,7,2,2,13:58,2638,3,24,BAL,29,"Rush by Sutton, D. for -1 yds. Tackle by De Ville (C), D..",YKW,BAL,YKW,29,3,0
41,15,7,2,2,13:26,2606,4,26,BAL,31,"Punt by Kokot (R), B. of 31 yards.  Touchback.",YKW,BAL,YKW,31,3,0
42,15,7,1,2,13:22,2602,1,10,BAL,25,"Rush by Fukushu, M. for 13 yds. Tackle by Valdyr, M.. First Down!",YKW,BAL,BAL,75,3,0
