Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Pennington, C.",YKW,9,0,0,0,0,0,0,0,0,0,0,0,2,8
"Ridley, W.",YKW,9,2,0,1,0,0,0,0,0,0,0,0,2,8
"Hardrool, C.",YKW,8,0,0,0,0,0,0,0,0,0,0,0,2,8
"Lavelle, D.",YKW,8,0,0,0,0,0,0,0,0,0,0,0,2,8
"Tweed, B.",YKW,7,0,0,2,0,0,0,0,0,0,0,0,2,8
"Kane, M.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,2,8
"Carter, P.",YKW,4,0,0,1,0,0,0,0,0,0,0,0,2,8
"Taylor, C.",YKW,4,1,0,0,0,0,0,0,0,0,0,0,2,8
"Maddox, R.",YKW,3,0,1,0,0,0,0,0,0,0,0,0,2,8
"Knuckles, U.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,2,8
"Tuck, J.",YKW,2,0,1,0,0,0,0,0,0,0,0,0,2,8
"Skinner, Z.",YKW,1,0,0,0,0,0,0,0,0,0,0,0,2,8
"Stone, W.",AZ,11,0,0,0,0,0,0,0,0,0,0,0,2,8
"Ernston, H.",AZ,10,1,0,0,0,0,0,0,0,0,0,0,2,8
"Floggity, J.",AZ,6,0,0,1,0,0,0,0,0,0,0,0,2,8
"Hackett, A.",AZ,6,1,0,0,0,0,0,0,0,0,0,0,2,8
"Tiernan, L.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,2,8
"Morris, D.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,2,8
"Ramrio, M.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,2,8
"Waiters, A.",AZ,5,1,0,0,0,0,0,0,0,0,0,0,2,8
"Davis, A.",AZ,3,0,0,1,0,0,0,0,0,0,0,0,2,8
"Dwyer, J.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,2,8
"Medved, E.",AZ,1,1,0,0,0,0,0,0,0,0,0,0,2,8
