Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Skinner, Z.",YKW,2,5,0,0,2,8
"Mushing, M.",YKW,1,5,5,0,2,8
"Amper, T.",YKW,1,10,1,0,2,8
"Harris Jr., F.",YKW,0,0,5,0,2,8
"Rchon, A.",YKW,0,0,4,0,2,8
"Ones, B.",YKW,0,0,3,0,2,8
"Pooky, S.",YKW,0,0,3,0,2,8
"McPoyal, G.",YKW,0,0,2,0,2,8
"Rainey, R.",YKW,0,0,1,0,2,8
"Robotman, A.",AZ,1,5,5,1,2,8
"Mackworthy, R.",AZ,1,5,0,0,2,8
"Crindy, B.",AZ,0,0,4,0,2,8
"Robotman, B.",AZ,0,0,3,0,2,8
"Robotman, C.",AZ,0,0,3,0,2,8
"Robotman, E.",AZ,0,0,3,0,2,8
"Robotman, D.",AZ,0,0,1,0,2,8
