Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Gordon, B.",CHI,1,14,5,0,7,19
"Harp, D.",CHI,1,5,3,0,7,19
"Bailey, Z.",CHI,1,15,0,0,7,19
"Hondo, A.",CHI,1,5,0,0,7,19
"Oats, S.",CHI,1,5,0,0,7,19
"O'Leary, S.",CHI,1,15,0,0,7,19
"Ford Lalatina, D.",CHI,0,0,10,0,7,19
"Sandburg, C.",CHI,0,0,3,0,7,19
"Smith, G.",CHI,0,0,3,0,7,19
"Danielsson, A.",CHI,0,0,2,0,7,19
"Bright, C.",CHI,0,0,1,0,7,19
"Hanyadi, M.",YKW,1,5,1,0,7,19
"Drake, O.",YKW,0,0,5,0,7,19
"Ones, B.",YKW,0,0,4,0,7,19
"Pooky, S.",YKW,0,0,4,0,7,19
"Mushing, M.",YKW,0,0,3,0,7,19
"Amper, T.",YKW,0,0,2,0,7,19
"Rchonsucks, A.",YKW,0,0,0,1,7,19
