Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Fyodorovich, V.",OCO,2,25,0,0,2,7
"O'Sullivan, S.",OCO,1,5,0,0,2,7
"Sierra, R.",OCO,1,5,0,0,2,7
"Clarke, E.",OCO,0,0,2,1,2,7
"Fisher, C.",OCO,0,0,2,0,2,7
"Jones, F.",OCO,0,0,2,0,2,7
"Portman, N.",OCO,0,0,2,0,2,7
"Robotman, B.",AZ,1,15,7,0,2,7
"Robotman, A.",AZ,1,5,3,0,2,7
"Browning, B.",AZ,1,5,0,0,2,7
"Ramrio, M.",AZ,1,15,0,0,2,7
"Waiters, A.",AZ,1,15,0,0,2,7
"Robotman, E.",AZ,0,0,5,0,2,7
"Robotman, D.",AZ,0,0,4,0,2,7
"Robotman, C.",AZ,0,0,3,2,2,7
"Wright, O.",AZ,0,0,2,1,2,7
"Mackworthy, R.",AZ,0,0,2,0,2,7
