Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Roenick, A.",BAL,11,0,1,2,0,0,0,0,0,0,0,0,11,11
"Fletcher, G.",BAL,6,0,0,2,0,0,0,0,0,0,0,0,11,11
"Willie, T.",BAL,6,0,1,1,0,0,0,0,0,0,0,0,11,11
"Arnold, D.",BAL,5,0,0,0,0,0,0,0,0,0,0,0,11,11
"Gambino, C.",BAL,5,0,2,0,0,0,0,0,0,0,0,0,11,11
"Oats, D.",BAL,4,0,1,0,0,0,0,0,0,0,0,0,11,11
"Blocksdale, A.",BAL,3,0,0,1,0,0,0,0,0,0,0,0,11,11
"Mbanefo, K.",BAL,2,0,1,0,0,0,0,0,0,0,0,0,11,11
"Asipi Jr., A.",BAL,2,1,0,0,0,0,0,0,0,0,0,0,11,11
"Hendrix, K.",BAL,2,0,0,0,0,0,0,0,0,0,0,0,11,11
"Joshua, C.",BAL,2,0,1,0,0,0,0,0,0,0,0,0,11,11
"Enchant, E.",OCO,11,0,0,0,0,0,0,0,0,0,0,0,11,11
"Ramero, R.",OCO,8,0,0,0,0,0,0,0,0,0,0,0,11,11
"Broxton, J.",OCO,7,0,0,3,2,0,0,0,0,0,0,0,11,11
"Spector, M.",OCO,6,0,0,0,0,0,0,0,0,0,0,0,11,11
"Brown, M.",OCO,5,0,1,2,0,0,0,0,0,0,0,0,11,11
"Grithead, D.",OCO,5,0,0,3,1,0,1,0,0,0,0,0,11,11
"Bagwell, N.",OCO,4,1,0,0,0,0,0,0,0,0,0,0,11,11
"Kane, M.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,11,11
"Winchester, A.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,11,11
