Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Chambers III, C.",YKW,1,5,0,0,9,12
"Parker, J.",YKW,1,5,0,0,9,12
"Mushing, M.",YKW,0,0,9,0,9,12
"Rchon, A.",YKW,0,0,5,0,9,12
"Ones, B.",YKW,0,0,4,0,9,12
"Amper, T.",YKW,0,0,2,0,9,12
"Pooky, S.",YKW,0,0,2,0,9,12
"Wizardry, D.",YKW,0,0,1,0,9,12
"McPoyal, G.",YKW,0,0,1,0,9,12
"Pitcher, A.",YKW,0,0,1,0,9,12
"Gore, B.",NO,1,15,2,0,9,12
"Kuusela, G.",NO,1,5,0,0,9,12
"Rove, C.",NO,1,5,0,0,9,12
"Grande, R.",NO,0,0,4,0,9,12
"Carey, M.",NO,0,0,3,2,9,12
"Aguillera, C.",NO,0,0,3,0,9,12
"DiMirio, P.",NO,0,0,2,0,9,12
"Perry, K.",NO,0,0,2,0,9,12
"Gomez, S.",NO,0,0,1,0,9,12
