Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Horne, B.",SJS,9,0,1,0,0,0,0,0,0,0,0,0,4,11
"Brill, J.",SJS,7,0,0,0,0,0,0,0,0,0,0,0,4,11
"Deringer, K.",SJS,6,0,0,2,0,0,0,0,0,0,0,0,4,11
"Rove, C.",SJS,6,0,0,0,0,0,0,0,0,0,0,0,4,11
"Troyski, X.",SJS,6,0,0,1,0,0,0,0,0,0,0,0,4,11
"Kane III, T.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,4,11
"Methane, D.",SJS,2,2,0,0,0,0,0,0,0,0,0,0,4,11
"Flash, X.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,4,11
"Marrett, O.",SJS,2,1,0,0,0,0,0,0,0,0,0,0,4,11
"Poopsie, D.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,4,11
"Barnhardt, B.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,4,11
"Pennington, C.",YKW,11,0,3,1,0,0,0,0,0,0,0,0,4,11
"Woodham, A.",YKW,6,1,1,0,0,0,0,0,0,0,0,0,4,11
"Goodson, N.",YKW,6,0,0,0,0,0,0,0,0,0,0,0,4,11
"Lavelle, D.",YKW,6,0,0,5,0,0,0,0,0,0,0,0,4,11
"Dugnutt, B.",YKW,5,0,0,1,1,0,0,0,0,0,0,0,4,11
"Pennington, T.",YKW,5,0,0,0,0,0,0,0,0,0,0,0,4,11
"Taylor, C.",YKW,5,0,0,1,1,0,0,0,0,0,0,0,4,11
"Foster, W.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,4,11
"Steve, R.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,4,11
"Skinner, Z.",YKW,2,0,1,0,0,0,0,0,0,0,0,0,4,11
"Brown, J.",YKW,1,0,0,0,0,0,0,0,0,0,0,0,4,11
