Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Tucker Jr., P.",CHI,1,15,6,0,11,25
"Scabbia, L.",CHI,1,5,0,0,11,25
"Riposte, I.",CHI,0,0,13,0,11,25
"Ahstreet, C.",CHI,0,0,10,0,11,25
"LaFleur, F.",CHI,0,0,6,0,11,25
"Bayley Jr., B.",CHI,0,0,3,0,11,25
"Tirtawidjaja, J.",CHI,0,0,3,0,11,25
"Gelbman, T.",CHI,0,0,2,0,11,25
"Yoda, B.",CHI,0,0,2,0,11,25
"Cross, M.",PHI,2,10,0,0,11,25
"Fillmore, M.",PHI,2,10,0,0,11,25
"Chambers, K.",PHI,1,5,0,0,11,25
"Om, T.",PHI,1,10,0,0,11,25
"Rogers, C.",PHI,1,5,0,0,11,25
"Tremblay, S.",PHI,0,0,4,1,11,25
"Dotson, F.",PHI,0,0,2,0,11,25
"Van Buren, M.",PHI,0,0,2,0,11,25
"Elephant, M.",PHI,0,0,1,1,11,25
"Hayes, R.",PHI,0,0,1,0,11,25
