Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Shields, T.",CHI,7,1,0,0/0,2,0,0,0,0/0/0,0,0,0,0,11,25
"Firestorm-Fjord, O.",CHI,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Hockhertz, M.",CHI,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Hayes, V.",CHI,5,3,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"MacAndrew, H.",CHI,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Eller, A.",CHI,4,3,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"d'Alcott, R.",CHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Oles JR, T.",CHI,3,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,11,25
"Smirh, J.",CHI,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Brooks, D.",CHI,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Domine, J.",CHI,2,0,1,0/0,3,0,0,0,0/0/0,0,0,0,0,11,25
"DeSoto, J.",PHI,15,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Zelos, J.",PHI,11,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Cross, M.",PHI,8,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Suzuki, S.",PHI,8,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,11,25
"Eriksen, W.",PHI,7,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Haywood, H.",PHI,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Booker, B.",PHI,4,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,11,25
"D'Attoria V, R.",PHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Gronlie, T.",PHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Om, T.",PHI,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Culbertson, R.",PHI,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
"Wrecks, T.",PHI,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,11,25
