Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Luechly, L.",ARI,11,0,1,0,0,0,0,0,0,0,0,0,12,3
"Dam, D.",ARI,10,2,0,0,0,0,0,0,0,0,0,0,12,3
"Lee, J.",ARI,8,0,1,0,0,0,0,0,0,0,0,0,12,3
"Bot, B.",ARI,5,2,1,0,0,0,0,0,0,1,0,0,12,3
"Carter, P.",ARI,5,0,0,2,1,0,0,0,0,0,0,0,12,3
"Ernston, H.",ARI,5,0,0,0,0,0,0,0,0,0,0,0,12,3
"Flock, R.",ARI,5,1,0,1,0,0,0,0,0,0,0,0,12,3
"Tuck, J.",ARI,5,1,1,0,0,0,0,0,0,0,0,0,12,3
"Davis, A.",ARI,4,0,0,0,0,0,0,0,0,0,0,0,12,3
"Harris Jr., F.",ARI,3,0,0,2,0,0,0,0,0,0,0,0,12,3
"King, G.",ARI,3,0,0,0,0,0,0,0,0,0,0,0,12,3
"Broadway, E.",BAL,10,0,1,0,0,0,0,0,0,0,0,0,12,3
"Harrison, S.",BAL,7,0,2,0,0,0,0,0,0,0,0,0,12,3
"Reyes, R.",BAL,6,0,0,1,1,0,0,0,0,0,0,0,12,3
"Delacour, A.",BAL,5,0,0,3,0,0,0,0,0,0,0,0,12,3
"Wright, J.",BAL,5,0,1,1,0,0,0,0,0,0,0,0,12,3
"Hendrix, K.",BAL,4,0,1,0,0,0,0,0,0,0,0,0,12,3
"Metas, B.",BAL,3,0,2,0,0,0,0,0,0,0,0,0,12,3
"Turner, D.",BAL,3,0,0,0,0,0,0,0,0,0,0,0,12,3
"Sandoval, R.",BAL,2,0,0,0,0,0,0,0,0,0,0,0,12,3
"Taylor, O.",BAL,2,2,0,0,0,0,0,0,0,0,0,0,12,3
