Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Centre, S.",COL,1,15,1,0,12,22
"Tackle, L.",COL,0,0,6,0,12,22
"Tackle, R.",COL,0,0,3,0,12,22
"Guard, R.",COL,0,0,2,0,12,22
"Robertowski, G.",COL,0,0,2,0,12,22
"Guard, L.",COL,0,0,1,0,12,22
"Vincent, M.",COL,0,0,1,0,12,22
"Foxtrot, B.",CHI,2,10,6,1,12,22
"Smirh, J.",CHI,2,13,0,0,12,22
"Bacon, T.",CHI,1,10,0,0,12,22
"Bayley Jr., B.",CHI,1,5,0,0,12,22
"Firestorm-Fjord, O.",CHI,1,10,0,0,12,22
"LaFleur, F.",CHI,1,5,0,0,12,22
"Mack, M.",CHI,1,15,0,0,12,22
"O'Leary, S.",CHI,1,5,0,0,12,22
"Tirtawidjaja, J.",CHI,1,5,0,0,12,22
"Blockley, C.",CHI,0,0,4,1,12,22
"Bacon, C.",CHI,0,0,4,0,12,22
"Lesnar, B.",CHI,0,0,2,1,12,22
"Allan, C.",CHI,0,0,2,0,12,22
"Hayes, V.",CHI,0,0,2,0,12,22
"Ahstreet, C.",CHI,0,0,1,0,12,22
"Hank, F.",CHI,0,0,1,0,12,22
