Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Koniecpolski, S.",AZ,6,0,1,0,0,0,0,0,0,0,0,0,1,24
"Wilf, G.",AZ,6,0,0,0,0,0,0,0,0,0,0,0,1,24
"Quin, A.",AZ,5,0,0,0,0,0,0,0,0,0,0,0,1,24
"Jadakiss, D.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,1,24
"Masters, S.",AZ,4,0,1,0,0,0,0,0,0,0,0,0,1,24
"Miller, P.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,1,24
"Ryeu, S.",AZ,3,0,1,0,0,0,0,0,0,0,0,0,1,24
"Scarlett, D.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,1,24
"Blanco, B.",AZ,2,0,1,0,0,0,0,0,0,0,0,0,1,24
"Miller II, C.",AZ,2,0,1,0,0,0,0,0,0,0,0,0,1,24
"Kehla, Z.",AZ,1,0,0,1,1,0,0,0,0,0,0,0,1,24
"Arianlacher, M.",HON,10,0,0,3,1,0,0,0,0,0,0,0,1,24
"Waters, J.",HON,9,0,0,4,1,0,0,0,0,0,0,0,1,24
"Kearse, J.",HON,8,1,1,0,0,0,0,0,0,0,0,0,1,24
"Banks, J.",HON,6,0,0,2,0,0,0,0,0,0,0,0,1,24
"Jackson, R.",HON,5,0,0,1,0,0,0,0,0,0,0,0,1,24
"Kackpoo, H.",HON,5,0,0,1,0,0,0,0,0,0,0,0,1,24
"Noble Jr., L.",HON,4,0,1,0,0,0,0,0,0,0,0,0,1,24
"Dawkins, S.",HON,2,0,0,2,1,0,1,0,0,0,0,0,1,24
"Thornton, B.",HON,2,0,0,0,0,0,0,0,0,0,0,0,1,24
"Montain, A.",HON,1,1,0,0,0,0,0,0,0,0,0,0,1,24
