Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Winchester, A.",OCO,9,1,0,1,0,0,0,0,0,0,0,0,3,8
"Broxton, J.",OCO,8,0,0,1,0,0,0,0,0,0,0,0,3,8
"Spector, M.",OCO,8,0,0,2,1,0,0,0,0,0,0,0,3,8
"Brown, M.",OCO,7,1,0,0,0,0,0,0,0,0,0,0,3,8
"Clegane, G.",OCO,5,2,1,0,0,0,0,0,0,0,0,0,3,8
"Enchant, E.",OCO,4,0,0,0,0,0,0,0,0,0,0,0,3,8
"King, J.",OCO,3,0,0,3,1,0,0,0,0,0,0,0,3,8
"Bavitz, I.",OCO,2,0,0,0,0,0,0,0,0,0,0,0,3,8
"Fitzfatrick, R.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,3,8
"Sierra, R.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,3,8
"Roenick, A.",BAL,11,0,1,2,0,0,0,0,0,0,0,0,3,8
"Delacour, A.",BAL,9,0,0,1,0,0,0,0,0,0,0,0,3,8
"Kyubee, S.",BAL,7,0,0,0,0,0,0,0,0,0,0,0,3,8
"Asipi Jr., A.",BAL,5,1,3,0,0,0,0,0,0,0,0,0,3,8
"Goodson, N.",BAL,4,0,1,1,0,0,0,0,0,0,0,0,3,8
"Fletcher, G.",BAL,3,0,0,1,0,0,0,0,0,0,0,0,3,8
"Hendrix, K.",BAL,3,0,1,0,0,0,0,0,0,0,0,0,3,8
"Turner, D.",BAL,2,0,0,3,0,0,0,0,0,0,0,0,3,8
"Valentine, V.",BAL,2,0,1,0,0,0,0,0,0,0,0,0,3,8
"Gambino, C.",BAL,1,1,0,0,0,0,0,0,0,0,0,0,3,8
"Steele, R.",BAL,0,0,0,0,0,0,0,0,0,0,0,0,3,8
