Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Quail, D.",OCO,1,5,9,0,3,24
"Despacito Jr., G.",OCO,1,5,0,0,3,24
"Wheezer, C.",OCO,1,5,0,0,3,24
"Iridian, G.",OCO,0,0,5,0,3,24
"Johns, A.",OCO,0,0,5,0,3,24
"Pak, Y.",OCO,0,0,4,0,3,24
"Phillips, J.",OCO,0,0,2,1,3,24
"Harrison, H.",OCO,0,0,2,0,3,24
"George, D.",OCO,0,0,1,0,3,24
"Nakamura, T.",OCO,0,0,1,0,3,24
"Saurus, S.",AUS,1,5,3,0,3,24
"Beaver-Dantes, E.",AUS,1,10,2,0,3,24
"Saurus, A.",AUS,1,5,0,1,3,24
"Claxton, S.",AUS,1,5,0,0,3,24
"Edmond, H.",AUS,1,10,0,0,3,24
"Jones, K.",AUS,1,5,0,0,3,24
"Saurus, B.",AUS,0,0,6,0,3,24
"Fassingit, H.",AUS,0,0,4,0,3,24
"Larson, P.",AUS,0,0,1,0,3,24
