Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Harrison, H.",OCO,1,5,2,0,5,18
"Wokkenfuss, G.",OCO,0,0,6,0,5,18
"Johns, A.",OCO,0,0,3,0,5,18
"Pak, Y.",OCO,0,0,2,0,5,18
"Blaze, J.",OCO,0,0,1,0,5,18
"Pitcher, A.",OCO,0,0,1,0,5,18
"Reed, A.",OCO,0,0,1,0,5,18
"Tony, P.",OCO,0,0,1,0,5,18
"Room, W.",NO,1,10,4,0,5,18
"Ironside, B.",NO,1,5,0,0,5,18
"Jones, B.",NO,1,5,0,0,5,18
"Rodriguez, B.",NO,1,5,0,0,5,18
"Swift, T.",NO,1,10,0,0,5,18
"Brew, S.",NO,0,0,4,0,5,18
"ABR, S.",NO,0,0,2,0,5,18
"Ulysses, B.",NO,0,0,2,0,5,18
"Ofyourlove, S.",NO,0,0,1,0,5,18
"Kwemen, K.",NO,0,0,0,1,5,18
