Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ory, K.",NO,1,5,9,0,6,10
"King, G.",NO,1,5,0,0,6,10
"Roll, J.",NO,0,0,4,0,6,10
"Smallwood, D.",NO,0,0,3,1,6,10
"Armstrong, L.",NO,0,0,3,0,6,10
"Ruffins, K.",NO,0,0,3,0,6,10
"Bolden, B.",NO,0,0,2,0,6,10
"DiMirio, P.",NO,0,0,1,0,6,10
"Brill, J.",SJS,3,35,0,0,6,10
"McKoutchie, M.",SJS,1,5,3,0,6,10
"Brannigan, Z.",SJS,1,10,2,0,6,10
"Rucker, F.",SJS,1,12,2,0,6,10
"Lagerfield, E.",SJS,1,5,0,1,6,10
"Flash, X.",SJS,1,10,0,0,6,10
"Marrett, O.",SJS,1,5,0,0,6,10
"Barnhardt, B.",SJS,1,5,0,0,6,10
"Riddick, D.",SJS,1,10,0,0,6,10
"Washington, L.",SJS,1,5,0,0,6,10
"Jahelpme, H.",SJS,0,0,4,1,6,10
"Probincrux III, D.",SJS,0,0,3,0,6,10
"Tacktheritrix, J.",SJS,0,0,1,0,6,10
