Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Deringer, K.",SJS,13,0,1,0,0,0,0,0,0,0,0,0,6,16
"Tuck, J.",SJS,12,1,0,0,0,0,0,0,0,0,0,0,6,16
"Pennington, T.",SJS,10,0,2,0,0,0,0,0,0,0,0,0,6,16
"Pennington, C.",SJS,9,0,0,0,0,0,0,0,0,0,0,0,6,16
"Rowland, A.",SJS,4,0,0,1,0,0,0,0,0,0,0,0,6,16
"Staley, T.",SJS,4,0,0,1,1,0,0,0,0,0,0,0,6,16
"Tuck, J.",SJS,4,2,0,0,0,0,0,0,0,0,0,0,6,16
"Riposte, F.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,6,16
"Methane, D.",SJS,2,0,0,0,0,0,0,0,0,1,0,0,6,16
"Sackerman, F.",SJS,2,0,0,0,0,0,0,0,0,0,0,0,6,16
"Tell, W.",SJS,1,0,0,1,0,0,0,0,0,0,0,0,6,16
"Flash, X.",SJS,0,0,0,0,0,0,0,0,1,0,0,0,6,16
"Bode, Q.",NO,11,0,1,0,0,0,0,1,0,0,0,0,6,16
"Harrison, W.",NO,8,0,1,0,0,0,0,0,0,0,0,0,6,16
"Slothface, J.",NO,6,2,0,0,0,0,0,0,0,0,0,0,6,16
"Rax, L.",NO,4,1,1,0,0,0,0,0,0,0,0,0,6,16
"Jefferson IV, J.",NO,3,0,0,0,0,0,0,0,0,0,0,0,6,16
"Taylor, D.",NO,3,0,0,1,0,0,0,0,0,0,0,0,6,16
"Townsend, F.",NO,3,0,0,0,0,0,0,0,0,0,0,0,6,16
"Arnold, D.",NO,2,0,0,0,0,0,0,0,0,0,0,0,6,16
"Earl, B.",NO,2,1,1,0,0,0,0,0,0,0,0,0,6,16
"Harris, B.",NO,2,0,0,0,0,0,0,0,0,0,0,0,6,16
"Williams VII, S.",NO,2,0,0,1,0,0,0,0,0,0,0,0,6,16
