Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Pennington, C.",SJS,10,0,0,0,0,0,0,0,0,0,0,0,9,14
"Pennington, T.",SJS,7,1,0,0,0,0,0,0,0,0,0,0,9,14
"Tuck, J.",SJS,7,0,0,0,0,0,0,0,0,0,0,0,9,14
"Deringer, K.",SJS,6,0,4,2,0,0,0,0,0,0,0,0,9,14
"Troyski, X.",SJS,6,0,0,3,2,0,0,0,0,0,0,0,9,14
"Sackerman, F.",SJS,5,0,0,0,0,0,0,0,0,0,0,0,9,14
"Poopsie, D.",SJS,3,2,0,0,0,0,0,0,0,0,0,0,9,14
"Riposte, F.",SJS,3,0,1,0,0,0,0,0,0,0,0,0,9,14
"Staley, T.",SJS,3,0,0,0,0,0,0,0,0,0,0,0,9,14
"Tuck, J.",SJS,3,1,1,0,0,0,0,0,0,0,0,0,9,14
"Castle, S.",SJS,2,0,0,3,0,0,0,0,0,0,0,0,9,14
"Griffin, T.",AZ,10,0,0,0,0,0,0,0,0,0,0,0,9,14
"Vans, R.",AZ,9,0,1,1,0,0,0,0,0,0,0,0,9,14
"Robertson, A.",AZ,8,0,0,0,0,0,0,0,0,0,0,0,9,14
"Hobbs, S.",AZ,7,0,0,0,0,0,0,0,0,0,0,0,9,14
"Murphy, J.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,9,14
"McCann, J.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,9,14
"Springfield, J.",AZ,3,0,0,0,0,0,0,0,0,0,0,0,9,14
"Woodham, A.",AZ,3,1,0,0,0,0,0,0,0,0,0,0,9,14
"Haden, J.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,9,14
"Mughes, H.",AZ,2,0,0,0,0,0,0,0,0,0,0,0,9,14
"Walker, C.",AZ,2,2,0,0,0,0,0,0,0,0,0,0,9,14
"Nuno, F.",AZ,1,0,0,0,0,0,0,0,0,0,0,0,9,14
