Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Eriksen, W.",PHI,9,0,0,0,0,0,0,0,0,0,0,0,2,24
"Smoothie, E.",PHI,9,0,0,1,0,0,0,0,0,0,0,0,2,24
"Howyanow, W.",PHI,8,1,0,0,0,0,0,0,0,0,0,0,2,24
"Booker, B.",PHI,6,0,0,1,1,0,0,0,0,0,0,0,2,24
"Zbornak, D.",PHI,6,0,1,0,0,0,0,0,0,0,0,0,2,24
"Zelos, J.",PHI,6,0,0,1,0,0,0,0,0,0,0,0,2,24
"D'Attoria V, R.",PHI,5,0,0,0,0,0,0,0,0,0,0,0,2,24
"Cross, M.",PHI,4,0,0,1,1,0,0,0,0,0,0,0,2,24
"Suzuki, S.",PHI,3,1,1,0,0,0,0,0,0,0,0,0,2,24
"Gronlie, T.",PHI,1,0,1,0,0,0,0,0,0,0,0,0,2,24
"Om, T.",PHI,1,0,0,0,0,0,0,0,0,0,0,0,2,24
"Beat, N.",SAR,7,0,1,0,0,0,0,0,0,0,0,0,2,24
"Dillmiballs, F.",SAR,7,0,0,2,2,0,0,0,0,0,0,0,2,24
"Mango-Panda, H.",SAR,6,0,0,1,0,0,0,0,0,0,0,0,2,24
"Edd, B.",SAR,4,0,0,0,0,0,0,0,0,0,0,0,2,24
"Goku, S.",SAR,3,2,0,0,0,0,0,0,0,0,0,0,2,24
"Knight, L.",SAR,3,0,0,0,0,0,0,0,0,0,0,0,2,24
"Nkiah, J.",SAR,3,0,0,1,0,0,0,0,0,0,0,0,2,24
"Adams, X.",SAR,2,0,0,0,0,0,0,0,0,0,0,0,2,24
"Clemente, C.",SAR,2,0,0,0,0,0,0,0,0,0,0,0,2,24
"d'Alcott, R.",SAR,2,0,1,0,0,0,0,0,0,0,0,0,2,24
"Karpaasi, M.",SAR,2,0,0,0,0,0,0,0,0,0,0,0,2,24
