Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Acho, M.",BAL,9,0,0,0,0,0,0,0,0,0,0,0,2,18
"Terim, F.",BAL,9,0,1,0,0,0,0,1,0,0,0,0,2,18
"Horne, B.",BAL,6,0,1,1,0,0,0,0,1,0,0,0,2,18
"Troyski, X.",BAL,5,0,0,2,1,0,0,0,0,0,0,0,2,18
"Asipi III, A.",BAL,4,0,0,1,0,0,0,0,0,0,0,0,2,18
"Baldari, F.",BAL,4,2,0,0,0,0,0,0,0,0,0,0,2,18
"Hobbs, J.",BAL,4,0,1,0,0,0,0,0,0,0,0,0,2,18
"Poopsie, D.",BAL,4,3,0,0,0,0,0,0,0,0,0,0,2,18
"Green, W.",BAL,2,0,0,1,1,0,1,0,0,0,0,0,2,18
"Jimbo, D.",BAL,1,0,0,1,0,0,0,0,0,0,0,0,2,18
"Trevor, C.",BAL,0,0,0,0,0,0,0,0,1,0,0,0,2,18
"Gabagool, T.",COL,9,0,1,0,0,0,0,1,0,0,0,0,2,18
"Lejune, L.",COL,8,0,0,4,0,0,0,0,0,0,0,0,2,18
"Purchase, L.",COL,7,0,0,2,0,0,0,0,0,0,0,0,2,18
"Knurtsson, K.",COL,6,0,0,0,0,0,0,0,0,0,0,0,2,18
"Ocewilder, S.",COL,6,2,0,0,0,0,0,0,0,0,0,0,2,18
"Parker, P.",COL,5,0,0,0,0,0,0,0,0,0,0,0,2,18
"Sinclair, Q.",COL,3,0,0,0,0,0,0,0,0,0,0,0,2,18
"Thumper, B.",COL,3,0,1,0,0,0,0,0,0,0,0,0,2,18
"Berry, M.",COL,2,0,0,1,0,0,0,0,0,0,0,0,2,18
"Bacon, T.",COL,1,0,0,0,0,0,0,0,0,0,0,0,2,18
"Sachs, J.",COL,1,0,0,0,0,0,0,0,0,0,0,0,2,18
