Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Shields, T.",CHI,10,0,0,1,0,0,0,0,1,0,0,0,8,23
"Hockhertz, M.",CHI,6,0,0,1,1,0,0,0,1,0,0,0,8,23
"MacAndrew, H.",CHI,5,0,2,0,0,0,0,0,1,0,0,0,8,23
"Works, S.",CHI,5,3,0,0,0,0,0,0,1,0,0,0,8,23
"VonPebbles, M.",CHI,4,1,1,0,0,0,0,0,1,0,0,0,8,23
"McCringleberry, H.",CHI,3,1,0,1,0,0,0,0,1,0,0,0,8,23
"Oles JR, T.",CHI,3,0,0,2,1,0,1,0,1,0,0,0,8,23
"Richards, E.",CHI,3,0,0,1,0,0,0,0,1,0,0,0,8,23
"Firestorm-Fjord, O.",CHI,2,0,0,0,0,0,0,0,1,0,0,0,8,23
"Vassallo, S.",CHI,2,0,0,0,0,0,0,0,1,0,0,0,8,23
"Koniecpolski, S.",AZ,14,0,0,0,0,0,0,0,1,0,0,0,8,23
"Wilf, G.",AZ,12,0,1,0,0,0,0,0,1,0,0,0,8,23
"Quin, A.",AZ,10,0,0,1,0,0,0,0,1,0,0,0,8,23
"Jadakiss, D.",AZ,7,0,0,0,0,0,0,0,1,0,0,0,8,23
"Kehla, Z.",AZ,4,0,0,1,1,0,0,0,1,0,0,0,8,23
"Masters, S.",AZ,4,1,0,0,0,0,0,0,1,0,0,0,8,23
"Miller, P.",AZ,4,0,0,0,0,0,0,0,1,0,0,0,8,23
"Hughes, Q.",AZ,2,0,0,1,1,0,0,0,1,0,0,0,8,23
"Ryeu, S.",AZ,2,0,0,0,0,0,0,0,1,0,0,0,8,23
"Passmann, T.",AZ,0,0,0,0,0,0,0,0,1,0,0,0,8,23
"Scarlett, D.",AZ,0,0,0,1,0,0,0,0,1,0,0,0,8,23
