Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG
"Uchiha, L.",BAL,9,0,1,1/0,0,0,0,0,"[0, 0, 0]"
"Troyski, X.",BAL,7,1,0,0/0,1,0,0,0,"[0, 0, 0]"
"Vans, R.",BAL,7,0,1,0/1,1,0,0,0,"[0, 0, 0]"
"Marston, J.",BAL,6,0,0,0/0,2,0,0,0,"[0, 0, 0]"
"Nikko, G.",BAL,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Acho, M.",BAL,4,0,0,0/0,3,0,0,0,"[0, 0, 0]"
"Bakshi, S.",BAL,3,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"Green, W.",BAL,3,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Beaner, S.",BAL,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Taffy, T.",BAL,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Lee, L.",CHI,10,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Schneider, D.",CHI,7,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Beat, N.",CHI,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Espeeyeeseetee, A.",CHI,5,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Rambo, J.",CHI,5,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Ridley, X.",CHI,5,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Hockhertz, M.",CHI,4,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Harding, J.",CHI,3,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"Harris, B.",CHI,2,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Skarsgard, T.",CHI,2,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Vassallo, S.",CHI,1,1,0,0/0,0,0,0,0,"[0, 0, 0]"
