Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Andrews, H.",SAR,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Dillmiballs, F.",SAR,9,2,0,0/0,1,0,0,0,0/0/0,0,0,0,0,12,25
"Clemente, C.",SAR,8,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,12,25
"Adams, X.",SAR,6,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,12,25
"Nkiah, J.",SAR,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Mango-Panda, H.",SAR,5,0,2,0/0,2,0,0,0,0/0/0,0,0,0,0,12,25
"Beat, N.",SAR,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Jackson, D.",SAR,3,1,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Goku, S.",SAR,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Heights, A.",SAR,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Karpaasi, M.",SAR,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Drake, J.",COL,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Smoothie, E.",COL,9,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"de Pengu, A.",COL,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Purchase, L.",COL,6,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,12,25
"Murder-Moose, M.",COL,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Blackstone, I.",COL,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Parker, P.",COL,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Stephens, W.",COL,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Ruschmann, A.",COL,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Sly, G.",COL,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,12,25
"Scott, R.",COL,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
