Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Smith, J.",SAR,1,10,2,0,4,22
"Blaze, J.",SAR,1,5,0,0,4,22
"Doe, B.",SAR,0,0,7,0,4,22
"Woakneoa, S.",SAR,0,0,6,0,4,22
"Bakhtiari, S.",SAR,0,0,5,1,4,22
"Fifty-One, L.",SAR,0,0,5,0,4,22
"McTaco, P.",SAR,0,0,1,0,4,22
"Booker, B.",PHI,1,15,0,0,4,22
"Panda, F.",PHI,1,5,0,0,4,22
"Personsacker, J.",PHI,1,5,0,0,4,22
"Stephens, W.",PHI,1,5,0,0,4,22
"Tyler, J.",PHI,0,0,5,0,4,22
"Van Buren, M.",PHI,0,0,5,0,4,22
"Arthur, C.",PHI,0,0,3,0,4,22
"Fillmore, M.",PHI,0,0,3,0,4,22
"Hayes, R.",PHI,0,0,3,0,4,22
"Dotson, F.",PHI,0,0,1,1,4,22
"Blocksdale Jr., A.",PHI,0,0,1,0,4,22
