Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Unk, J.",AZ,1,5,7,0,10,17
"Zephyrous, S.",AZ,1,15,5,1,10,17
"Morris, R.",AZ,1,15,0,0,10,17
"Arbage, G.",AZ,0,0,4,0,10,17
"Aste, W.",AZ,0,0,4,0,10,17
"Rash, T.",AZ,0,0,3,0,10,17
"Goomba, M.",AZ,0,0,2,0,10,17
"Irving, J.",AZ,0,0,2,0,10,17
"Ebris, D.",AZ,0,0,1,0,10,17
"Murphy, J.",AZ,0,0,0,1,10,17
"Owens, A.",AUS,1,15,1,1,10,17
"Lavelle Jr., D.",AUS,1,15,0,0,10,17
"Beaver-Dantes, E.",AUS,0,0,3,1,10,17
"A'Barelyanything, L.",AUS,0,0,3,0,10,17
"A'Little, L.",AUS,0,0,3,0,10,17
"A'Ton, L.",AUS,0,0,3,0,10,17
"A'Moderateamount, L.",AUS,0,0,1,2,10,17
"Mendonca, M.",AUS,0,0,1,1,10,17
"Larson, P.",AUS,0,0,1,0,10,17
