Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Hexagon, L.",NO,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Blaylock, M.",NO,6,0,0,0/0,4,1,0,0,0/0/0,0,0,0,0,4,25
"Light, B.",NO,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Rector, D.",NO,5,0,0,1/0,1,0,0,0,0/0/0,0,0,0,0,4,25
"Bode, Q.",NO,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Toblerone, M.",NO,4,3,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Button, Q.",NO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Simwell, L.",NO,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Witten, A.",NO,3,0,0,0/0,4,1,0,1,0/0/0,0,0,0,0,4,25
"Ranger, A.",NO,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Rikiya, M.",NO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Valdyr, M.",YKW,12,0,0,1/0,1,0,0,0,0/0/0,0,0,0,0,4,25
"Thomaslacher, B.",YKW,11,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,4,25
"Cho, J.",YKW,7,3,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Quaid, D.",YKW,7,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,4,25
"Hellzapoppin, J.",YKW,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Alexander, N.",YKW,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Dookmarriot, L.",YKW,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Foster, D.",YKW,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Leonard, M.",YKW,4,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,4,25
"Money, P.",YKW,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Thebaw, S.",YKW,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,4,25
"Skyline, A.",YKW,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,4,25
