Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Rubbe, G.",NO,0,0,9,0,4,25
"Brew, S.",NO,0,0,6,0,4,25
"Jimbo Jr., D.",NO,0,0,5,0,4,25
"Ofyourlove, S.",NO,0,0,3,0,4,25
"Room, W.",NO,0,0,3,0,4,25
"Gump, F.",NO,0,0,1,0,4,25
"McCormick, A.",NO,0,0,1,0,4,25
"Wolfcastle, R.",NO,0,0,1,0,4,25
"Skyline, A.",YKW,1,5,3,0,4,25
"Leonard, M.",YKW,1,10,0,0,4,25
"Walker, M.",YKW,1,10,0,0,4,25
"Ones, B.",YKW,0,0,11,0,4,25
"Amper, T.",YKW,0,0,6,0,4,25
"Virtanen, M.",YKW,0,0,6,0,4,25
"Pancakes, B.",YKW,0,0,3,0,4,25
"Pooky, S.",YKW,0,0,3,0,4,25
"Hanyadi, M.",YKW,0,0,2,0,4,25
"Rechs, Z.",YKW,0,0,1,0,4,25
