Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG
"Virtanen, M.",YKW,11,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Quaid, D.",YKW,8,1,2,0/0,0,0,0,0,"[0, 0, 0]"
"Money, P.",YKW,7,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Kroustis, G.",YKW,6,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Hellzapoppin, J.",YKW,5,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Jensen, C.",YKW,5,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Valdyr, M.",YKW,5,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Alexander, N.",YKW,4,0,0,0/0,0,0,0,0,"[0, 0, 1]"
"Leonard, M.",YKW,3,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Cho, J.",YKW,2,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Rchonsucks, A.",YKW,0,0,0,0/1,0,0,0,0,"[0, 0, 0]"
"Snuggles, J.",YKW,0,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Berry, M.",COL,9,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Gabagool, T.",COL,9,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Kirkby, T.",COL,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Bumper, T.",COL,5,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Magic, M.",COL,5,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Thumper, B.",COL,5,0,0,1/0,0,0,0,0,"[0, 0, 0]"
"Blackstone, I.",COL,3,2,0,0/0,0,0,0,0,"[0, 0, 0]"
"Parker, P.",COL,3,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Sanchez, I.",COL,3,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Scott, R.",COL,3,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Purchase, L.",COL,2,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Selich, A.",COL,1,0,0,0/0,0,0,0,0,"[0, 0, 0]"
