Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Brister, T.",NO,7,0,0,1,1,0,0,0,0,0,0,0,11,7
"Oakes, B.",NO,7,0,1,0,0,0,0,0,0,0,0,0,11,7
"Sharpei, V.",NO,7,0,2,0,0,0,0,0,0,0,0,0,11,7
"Broxton, J.",NO,5,0,3,0,0,0,0,0,0,0,0,0,11,7
"O'Sullivan, J.",NO,4,0,0,1,0,0,0,0,0,0,0,0,11,7
"Verns, D.",NO,4,0,0,0,0,0,0,0,0,0,0,0,11,7
"Mills, B.",NO,3,0,1,1,0,0,0,0,0,0,0,0,11,7
"Askins, J.",NO,2,0,2,0,0,0,0,0,0,0,0,0,11,7
"Cox, J.",NO,1,0,0,0,0,0,0,0,0,0,0,0,11,7
"Tomlinson, A.",NO,1,0,0,0,0,0,0,0,0,0,0,0,11,7
"Atwell, T.",OCO,10,0,0,0,0,0,0,0,0,0,0,0,11,7
"Spector, M.",OCO,9,0,0,1,0,0,0,0,0,0,0,0,11,7
"Bavitz, I.",OCO,8,0,3,0,0,0,0,0,0,0,0,0,11,7
"Winchester, A.",OCO,6,0,3,1,0,0,0,0,0,0,0,0,11,7
"Fyodorovich, V.",OCO,5,0,0,1,0,0,0,0,0,0,0,0,11,7
"Enchant, E.",OCO,5,0,2,0,0,0,0,0,0,0,0,0,11,7
"King, J.",OCO,5,0,0,1,1,0,0,0,0,0,0,0,11,7
"Clegane, G.",OCO,3,0,1,0,0,0,0,0,0,0,0,0,11,7
"Wozy, F.",OCO,3,1,0,0,0,0,0,0,0,0,0,0,11,7
"Sierra, R.",OCO,1,0,0,0,0,0,0,0,0,0,0,0,11,7
"Wright Jr, G.",OCO,1,0,1,0,0,0,0,0,0,0,0,0,11,7
