Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Room, W.",NO,1,10,7,0,4,20
"Brew, S.",NO,1,5,4,0,4,20
"Toriki, M.",NO,1,5,4,0,4,20
"Podolak, J.",NO,1,15,0,0,4,20
"Rubbe, G.",NO,0,0,4,0,4,20
"Ofyourlove, S.",NO,0,0,1,2,4,20
"Gump, F.",NO,0,0,1,0,4,20
"Ulysses, B.",NO,0,0,1,0,4,20
"Pest, T.",SJS,1,5,6,0,4,20
"Dodggy, B.",SJS,1,5,4,0,4,20
"Jackson, A.",SJS,1,15,0,0,4,20
"Staley, T.",SJS,1,10,0,0,4,20
"Tuck, J.",SJS,1,15,0,0,4,20
"Lee, B.",SJS,0,0,5,0,4,20
"Johnson, R.",SJS,0,0,4,1,4,20
"Pancake, P.",SJS,0,0,3,0,4,20
"Bot, B.",SJS,0,0,2,0,4,20
"Olsen, C.",SJS,0,0,2,0,4,20
"Tyerucker, Q.",SJS,0,0,1,0,4,20
