Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG
"Winchester, A.",OCO,9,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"O'Sullivan, J.",OCO,7,0,2,0/0,2,0,0,0,"[0, 0, 0]"
"Sierra, R.",OCO,5,0,2,0/0,0,0,0,0,"[0, 0, 0]"
"Spector, M.",OCO,5,0,0,0/0,2,0,0,0,"[0, 0, 0]"
"Verns, D.",OCO,5,0,0,0/0,1,1,0,1,"[0, 0, 0]"
"King, J.",OCO,4,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Bavitz, I.",OCO,3,0,1,1/1,0,0,0,0,"[0, 0, 0]"
"Atwell, T.",OCO,2,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Cox, V.",OCO,2,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Clegane, G.",OCO,1,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Wright Jr, G.",OCO,1,0,1,0/0,0,0,0,0,"[0, 0, 0]"
"Ernston, H.",AZ,11,1,1,0/0,1,0,0,0,"[0, 0, 0]"
"Davis, A.",AZ,8,0,0,0/0,1,0,0,0,"[0, 0, 0]"
"Floggity, J.",AZ,8,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Goodson, N.",AZ,8,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Fulton, W.",AZ,6,1,0,0/0,2,0,0,0,"[0, 0, 0]"
"Hayden, A.",AZ,6,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Asipi, A.",AZ,4,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Morris, D.",AZ,4,0,0,0/0,0,0,0,0,"[0, 0, 0]"
"Ramrio, M.",AZ,2,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"Waiters, A.",AZ,2,1,0,0/0,0,0,0,0,"[0, 0, 0]"
"Zhang, S.",AZ,2,0,0,0/0,1,0,0,0,"[0, 0, 0]"
