Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Carter, P.",YKW,6,0,0,0,0,0,0,0,0,0,0,0,11,7
"Ridley, W.",YKW,6,1,2,0,0,0,0,0,0,0,0,0,11,7
"Taylor, C.",YKW,5,0,1,0,0,0,0,0,0,0,0,0,11,7
"Hardrool, C.",YKW,4,0,1,0,0,0,0,0,0,0,0,0,11,7
"Lavelle, D.",YKW,4,0,0,2,1,0,0,0,0,0,0,0,11,7
"Tweed, B.",YKW,4,0,0,2,0,0,0,0,0,0,0,0,11,7
"Kane, M.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,11,7
"Maddox, R.",YKW,3,0,0,0,0,0,0,0,0,0,0,0,11,7
"Metas, B.",YKW,2,0,1,0,0,0,0,0,0,0,0,0,11,7
"Tiernan, L.",YKW,2,1,0,1,0,0,0,0,0,0,0,0,11,7
"Tuck, J.",YKW,2,0,0,0,0,0,0,0,0,0,0,0,11,7
"Hendrix, K.",BAL,10,1,0,0,0,0,0,1,0,0,0,0,11,7
"Turner, D.",BAL,10,0,0,0,0,0,0,0,0,0,0,0,11,7
"Roenick, A.",BAL,9,0,1,0,0,0,0,1,1,0,0,0,11,7
"Valentine, V.",BAL,8,0,1,0,0,0,0,0,0,0,0,0,11,7
"Delacour, A.",BAL,6,0,0,2,2,0,0,0,0,0,0,0,11,7
"Goodson, N.",BAL,4,0,0,0,0,0,0,0,0,0,0,0,11,7
"Wojcik, B.",BAL,4,1,0,0,0,0,0,0,0,0,0,0,11,7
"Kyubee, S.",BAL,3,0,0,0,0,0,0,0,0,0,0,0,11,7
"Fletcher, G.",BAL,2,0,0,1,0,0,0,0,1,0,0,0,11,7
"Harrison, S.",BAL,2,1,0,1,0,0,0,0,0,0,0,0,11,7
