Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Keita, T.",NO,12,0,0,0,0,0,0,0,0,0,0,0,8,13
"Ramsey Jr., G.",NO,10,0,0,1,0,0,0,0,0,0,0,0,8,13
"O'Sullivan, J.",NO,7,0,1,4,0,0,0,0,0,0,0,0,8,13
"Harrison, W.",NO,5,0,0,1,0,0,0,0,0,0,0,0,8,13
"Schneider, D.",NO,5,0,0,2,0,0,0,0,0,0,0,0,8,13
"Marchand, J.",NO,4,0,0,1,0,0,0,0,0,0,0,0,8,13
"Beau-Boucher, B.",NO,3,0,0,0,0,0,0,0,0,0,0,0,8,13
"Harris, B.",NO,3,0,1,0,0,1,0,0,0,0,0,0,8,13
"Kuusela, G.",NO,3,0,0,0,0,0,0,0,0,0,0,0,8,13
"Townsend, F.",NO,3,1,0,0,0,0,0,0,0,0,0,0,8,13
"Rax, L.",NO,2,0,1,0,0,0,0,0,0,0,0,0,8,13
"Hobbs, S.",AZ,9,0,0,0,0,0,0,0,0,0,0,0,8,13
"Asipi III, A.",AZ,8,0,0,0,0,0,0,0,0,0,0,0,8,13
"Mughes, H.",AZ,8,0,0,2,0,0,0,0,0,0,0,0,8,13
"Selich, A.",AZ,6,1,0,0,0,0,0,0,0,0,0,0,8,13
"Vans, R.",AZ,6,0,0,1,0,0,0,0,0,0,0,0,8,13
"Barnes, B.",AZ,5,0,0,1,1,0,0,0,0,0,0,0,8,13
"Arnold, D.",AZ,4,0,0,0,0,0,0,0,0,0,0,0,8,13
"Reese, A.",AZ,3,0,1,0,0,0,0,0,0,0,0,0,8,13
