Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Kane-Maika'i, K.",HON,1,5,5,0,7,22
"Doo, S.",HON,1,5,3,0,7,22
"Bakshi, S.",HON,1,5,0,0,7,22
"Wozniak, J.",HON,1,5,0,0,7,22
"Blake, D.",HON,0,0,2,0,7,22
"Rogers, S.",HON,0,0,2,0,7,22
"Dinkley, V.",HON,0,0,1,0,7,22
"Bayley Jr., B.",CHI,1,5,0,0,7,22
"Skarsgard, T.",CHI,1,10,0,0,7,22
"Blockley, C.",CHI,0,0,4,0,7,22
"Ahstreet, C.",CHI,0,0,3,0,7,22
"Lesnar, B.",CHI,0,0,3,0,7,22
"Bacon, C.",CHI,0,0,2,0,7,22
"Foxtrot, B.",CHI,0,0,2,0,7,22
"Allan, C.",CHI,0,0,1,0,7,22
"Hayes, V.",CHI,0,0,1,0,7,22
"Tirtawidjaja, J.",CHI,0,0,0,1,7,22
