Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Bacon, C.",CHI,1,10,2,0,4,22
"Firestorm-Fjord, O.",CHI,1,15,0,0,4,22
"Smirh, J.",CHI,1,3,0,0,4,22
"Lesnar, B.",CHI,0,0,5,0,4,22
"Foxtrot, B.",CHI,0,0,4,1,4,22
"Blockley, C.",CHI,0,0,4,0,4,22
"Ahstreet, C.",CHI,0,0,3,0,4,22
"Hank, F.",CHI,0,0,2,0,4,22
"Tirtawidjaja, J.",CHI,0,0,1,0,4,22
"Magic, M.",COL,1,15,0,0,4,22
"Scott, R.",COL,1,15,0,0,4,22
"Centre, S.",COL,0,0,6,0,4,22
"Tackle, L.",COL,0,0,6,0,4,22
"Sauce, E.",COL,0,0,5,0,4,22
"Guard, L.",COL,0,0,3,0,4,22
"Tackle, R.",COL,0,0,3,0,4,22
"Guard, R.",COL,0,0,1,0,4,22
"Robertowski, G.",COL,0,0,1,0,4,22
