Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Mushing, M.",YKW,2,15,5,0,9,7
"Ones, B.",YKW,1,5,4,1,9,7
"Rainey, R.",YKW,1,15,1,0,9,7
"Medved, E.",YKW,1,15,0,0,9,7
"Taylor, C.",YKW,1,5,0,0,9,7
"Pooky, S.",YKW,0,0,9,0,9,7
"Amper, T.",YKW,0,0,4,1,9,7
"Rchon, A.",YKW,0,0,4,0,9,7
"McPoyal, G.",YKW,0,0,3,0,9,7
"Harris Jr., F.",YKW,0,0,1,0,9,7
"Van Buren, M.",PHI,1,5,5,0,9,7
"Bush, C.",PHI,1,4,0,0,9,7
"Davidson, D.",PHI,1,15,0,0,9,7
"King, G.",PHI,1,5,0,0,9,7
"North, F.",PHI,1,5,0,0,9,7
"Arthur, C.",PHI,0,0,7,0,9,7
"Filmore, M.",PHI,0,0,4,0,9,7
"Tyler, J.",PHI,0,0,3,0,9,7
"DiMirio, P.",PHI,0,0,2,0,9,7
"Hayes, R.",PHI,0,0,2,0,9,7
