Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Kackpoo, H.",HON,11,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Lavigne, D.",HON,8,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Dawkins, S.",HON,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Fields, G.",HON,5,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Jackson, R.",HON,4,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,12,25
"Montain, A.",HON,4,1,1,0/0,0,0,1,0,0/0/0,0,0,0,0,12,25
"Thornton, B.",HON,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Edd, B.",HON,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Waters, J.",HON,3,0,0,0/0,4,0,0,0,0/0/0,0,0,0,0,12,25
"Rucker, R.",HON,2,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,12,25
"Jeffrey, T.",HON,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Mendoza, C.",AUS,11,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Porter, G.",AUS,8,0,0,0/1,2,1,0,0,0/0/0,1,0,0,0,12,25
"MacGregor, G.",AUS,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Arianlacher, M.",AUS,5,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,12,25
"Isbest, C.",AUS,4,2,1,1/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Lavelle Jr., D.",AUS,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Montain, T.",AUS,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Bowie, M.",AUS,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Claxton, S.",AUS,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
"Crooks, L.",AUS,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,12,25
"Egghands, T.",AUS,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,12,25
