Player,Team,Tck,TFL,Sack,PD,Int,Sfty,def_TD,FF,FR,Blk P,Blk XP,Blk FG,W,S
"Goodson, N.",BAL,9,0,0,1,0,0,0,0,0,0,0,0,5,9
"Hendrix, K.",BAL,7,0,1,0,0,0,0,0,0,0,0,0,5,9
"Marmeladov, V.",BAL,6,0,1,0,0,0,0,0,0,0,0,0,5,9
"Roenick, A.",BAL,6,0,0,0,0,0,0,0,0,0,0,0,5,9
"Turner, D.",BAL,6,0,0,0,0,0,0,0,0,0,0,0,5,9
"Asipi Jr., A.",BAL,5,1,0,0,0,0,0,1,0,0,0,0,5,9
"Delacour, A.",BAL,5,0,0,1,1,0,0,0,0,0,0,0,5,9
"Broadway, E.",BAL,4,0,1,0,0,0,0,0,0,0,0,0,5,9
"Fletcher, G.",BAL,3,0,0,1,0,0,0,0,0,0,0,0,5,9
"Gambino, C.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,5,9
"Rove, C.",BAL,1,0,0,0,0,0,0,0,0,0,0,0,5,9
"Hansen, A.",SJS,11,0,1,0,0,0,0,0,0,0,0,0,5,9
"Brill, J.",SJS,10,0,0,0,0,0,0,0,0,0,0,0,5,9
"Harrison, S.",SJS,8,0,0,1,0,0,0,0,0,0,0,0,5,9
"Brister, T.",SJS,5,0,0,1,0,0,0,0,0,0,0,0,5,9
"Kane III, T.",SJS,5,1,0,0,0,0,0,0,0,0,0,0,5,9
"Canton, J.",SJS,3,0,0,2,0,0,0,0,0,0,0,0,5,9
"Washington, L.",SJS,3,1,0,1,0,0,0,0,0,0,0,0,5,9
"Chambers III, C.",SJS,2,0,1,0,0,0,0,0,0,0,0,0,5,9
"Horne, B.",SJS,2,0,0,1,1,0,0,0,0,0,0,0,5,9
"Barnhardt, B.",SJS,1,0,1,0,0,0,0,0,0,0,0,0,5,9
"Joshua, C.",SJS,1,1,0,0,0,0,0,0,0,0,0,0,5,9
"Lewith, T.",SJS,1,0,0,0,0,0,0,0,0,0,0,0,5,9
"Jahelpme, H.",SJS,0,0,0,0,0,0,0,0,1,0,0,0,5,9
