Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Robotman, A.",AZ,0,0,4,1,10,10
"Robotman, B.",AZ,0,0,4,0,10,10
"Robotman, E.",AZ,0,0,3,0,10,10
"Crindy, B.",AZ,0,0,1,0,10,10
"Mackworthy, R.",AZ,0,0,1,0,10,10
"Robotman, C.",AZ,0,0,1,0,10,10
"Diggler, D.",BAL,1,15,3,0,10,10
"Goodson, N.",BAL,1,5,0,0,10,10
"Jeremy, R.",BAL,0,0,6,0,10,10
"L'Alto, V.",BAL,0,0,5,0,10,10
"Star, L.",BAL,0,0,4,1,10,10
"Steele, R.",BAL,0,0,4,0,10,10
"Harp, D.",BAL,0,0,3,0,10,10
"Grey, S.",BAL,0,0,3,0,10,10
"Taylor, O.",BAL,0,0,2,0,10,10
