Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Bombadil, T.",ARI,1,10,6,0,11,4
"Treebeard, N.",ARI,1,5,3,0,11,4
"Harris Jr., F.",ARI,1,7,0,0,11,4
"Tuck, J.",ARI,1,5,0,0,11,4
"Tuck, J.",ARI,1,5,0,0,11,4
"Pancake, P.",ARI,0,0,8,0,11,4
"Pest, T.",ARI,0,0,8,0,11,4
"Law, C.",ARI,0,0,7,0,11,4
"Took, B.",ARI,0,0,3,0,11,4
"Mackworthy, R.",ARI,0,0,2,1,11,4
"Askins, J.",YKW,1,5,1,0,11,4
"Floggity, J.",YKW,1,10,0,0,11,4
"Gustavsson, E.",YKW,1,15,0,0,11,4
"Pooky, S.",YKW,0,0,7,2,11,4
"Kennedy, E.",YKW,0,0,5,0,11,4
"Mushing, M.",YKW,0,0,4,0,11,4
"Rchon, A.",YKW,0,0,4,0,11,4
"Amper, T.",YKW,0,0,2,1,11,4
"Nuck, B.",YKW,0,0,2,0,11,4
"Ones, B.",YKW,0,0,2,0,11,4
