Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Fields, G.",HON,9,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Jackson, R.",HON,8,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,7,26
"Dawkins, S.",HON,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Ka'ana'ana, B.",HON,7,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Kackpoo, H.",HON,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Montain, A.",HON,6,2,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Jeffrey, T.",HON,4,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Thornton, B.",HON,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Lavigne, D.",HON,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Rucker, R.",HON,1,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Waters, J.",HON,1,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,7,26
"Banks, J.",NY,7,0,2,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Winchester, H.",NY,7,0,0,0/0,1,0,0,0,1/0/0,0,1,0,0,7,26
"Kirkby, T.",NY,6,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"QuakStak, D.",NY,6,0,0,0/0,3,0,0,0,0/0/0,0,0,0,0,7,26
"Ocewilder, S.",NY,5,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Roberts, B.",NY,5,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"McGullager, T.",NY,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Griddle, M.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Kearse, J.",NY,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"McDavid, L.",NY,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Summers, H.",NY,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
"Thumper, B.",NY,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,7,26
