Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Brew, S.",NO,1,5,5,0,3,19
"Jones, B.",NO,1,5,0,0,3,19
"Toriki, M.",NO,1,15,0,0,3,19
"Rubbe, G.",NO,0,0,4,0,3,19
"Room, W.",NO,0,0,3,0,3,19
"Ofyourlove, S.",NO,0,0,2,0,3,19
"Ulysses, B.",NO,0,0,2,0,3,19
"ABR, S.",NO,0,0,1,0,3,19
"McCormick, A.",NO,0,0,1,0,3,19
"Masters, S.",AZ,2,20,0,0,3,19
"Block, T.",AZ,1,10,4,0,3,19
"Irving, J.",AZ,1,5,2,0,3,19
"Unk, J.",AZ,1,5,1,0,3,19
"Donut, S.",AZ,1,5,0,0,3,19
"Knight, L.",AZ,1,5,0,0,3,19
"Morris, R.",AZ,1,10,0,0,3,19
"Oles, K.",AZ,1,10,0,0,3,19
"Arbage, G.",AZ,0,0,6,1,3,19
"Rash, T.",AZ,0,0,6,1,3,19
"Aste, W.",AZ,0,0,5,0,3,19
"Ruff, R.",AZ,0,0,1,1,3,19
