Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Ulysses, B.",NO,3,15,3,0,10,18
"Andrews, J.",NO,2,10,0,0,10,18
"Fyodorovich, V.",NO,1,10,0,0,10,18
"Ironside, B.",NO,1,5,0,0,10,18
"ABR, S.",NO,0,0,8,0,10,18
"Room, W.",NO,0,0,5,0,10,18
"Brew, S.",NO,0,0,4,0,10,18
"Ofyourlove, S.",NO,0,0,4,0,10,18
"Gump, F.",NO,0,0,2,0,10,18
"Canton, J.",YKW,1,5,0,1,10,18
"Leaf Jr., R.",YKW,1,5,0,0,10,18
"Mushing, M.",YKW,0,0,7,0,10,18
"Pooky, S.",YKW,0,0,7,0,10,18
"Ones, B.",YKW,0,0,4,0,10,18
"Amper, T.",YKW,0,0,3,0,10,18
"Rchonsucks, A.",YKW,0,0,3,0,10,18
"Marshall, M.",YKW,0,0,2,0,10,18
