Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Roll, J.",NO,1,10,4,0,13,9
"Armstrong, L.",NO,0,0,7,1,13,9
"Ory, K.",NO,0,0,5,0,13,9
"Savea, A.",NO,0,0,4,0,13,9
"Bolden, B.",NO,0,0,3,0,13,9
"DiMirio, P.",NO,0,0,3,0,13,9
"Ruffins, K.",NO,0,0,3,0,13,9
"Riddick, D.",SJS,2,20,1,0,13,9
"Diaz, D.",SJS,1,15,1,0,13,9
"Brister, T.",SJS,1,5,0,0,13,9
"Canton, J.",SJS,1,5,0,0,13,9
"Chambers III, C.",SJS,1,10,0,0,13,9
"Joshua, C.",SJS,1,5,0,0,13,9
"Jahelpme, H.",SJS,0,0,4,1,13,9
"Probincrux III, D.",SJS,0,0,4,0,13,9
"Rucker, F.",SJS,0,0,3,1,13,9
"Tacktheritrix, J.",SJS,0,0,3,1,13,9
"(R)Brannigan, Z.",SJS,0,0,2,0,13,9
"McKoutchie, M.",SJS,0,0,2,0,13,9
"Tuck Jr., T.",SJS,0,0,1,0,13,9
