Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Koniecpolski, S.",AZ,11,0,0,1/0,2,1,0,0,0/0/0,0,0,0,0,5,25
"Quin, A.",AZ,10,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,5,25
"Wilf, G.",AZ,10,1,1,1/0,3,0,0,0,0/0/0,0,0,0,0,5,25
"Ryeu, S.",AZ,6,3,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"Jadakiss, D.",AZ,5,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,5,25
"Scarlett, D.",AZ,5,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,5,25
"Kehla, Z.",AZ,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"Miller, P.",AZ,4,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"Masters, S.",AZ,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"Noble Jr., L.",AZ,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"Crunk, T.",AZ,1,0,0,0/0,1,1,0,1,0/0/0,0,0,0,0,5,25
"Cue, J.",AZ,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,5,25
"Hockhertz, M.",CHI,10,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"MacAndrew, H.",CHI,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"d'Alcott, R.",CHI,7,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"Domine, J.",CHI,6,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"Eller, A.",CHI,4,2,1,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"Hayes, V.",CHI,4,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"Brooks, D.",CHI,3,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"Firestorm-Fjord, O.",CHI,3,0,0,0/0,2,0,0,0,0/0/0,0,0,0,0,5,25
"Shields, T.",CHI,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"Oles JR, T.",CHI,2,0,0,1/0,1,0,0,0,0/0/0,0,0,0,0,5,25
"Smirh, J.",CHI,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,5,25
"O'Donnell, G.",CHI,0,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,5,25
