Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Zephyrous, S.",OCO,1,15,4,0,14,10
"Clipping, C.",OCO,1,10,3,0,14,10
"Adams, R.",OCO,1,5,0,0,14,10
"Wright Jr, G.",OCO,1,15,0,0,14,10
"Holding, H.",OCO,0,0,5,0,14,10
"Tripping, T.",OCO,0,0,5,0,14,10
"Facemask, F.",OCO,0,0,2,0,14,10
"Falsestart, F.",OCO,0,0,2,0,14,10
"Brister, T.",COL,1,5,0,0,14,10
"Ramero, R.",COL,1,5,0,0,14,10
"Tillman, M.",COL,1,15,0,0,14,10
"Knuckler, B.",COL,0,0,7,0,14,10
"Vibrations, F.",COL,0,0,4,0,14,10
"Windchesthair, A.",COL,0,0,4,0,14,10
"Down, D.",COL,0,0,2,1,14,10
"Bastard, F.",COL,0,0,2,0,14,10
"Grau, M.",COL,0,0,2,0,14,10
"Joyce, S.",COL,0,0,1,1,14,10
"Chipmunk, A.",COL,0,0,1,0,14,10
