Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Robotman, B.",AZ,1,5,3,0,14,10
"Mackworthy, R.",AZ,1,10,0,0,14,10
"Robotman, C.",AZ,0,0,11,0,14,10
"Robotman, D.",AZ,0,0,8,0,14,10
"Robotman, A.",AZ,0,0,7,0,14,10
"Robotman, E.",AZ,0,0,2,0,14,10
"Crindy, B.",AZ,0,0,1,0,14,10
"Marrett, O.",SJS,2,20,0,0,14,10
"Barnhardt, B.",SJS,2,15,0,0,14,10
"Probincrux III, D.",SJS,1,5,2,0,14,10
"Brannigan, Z.",SJS,1,5,1,0,14,10
"Hansen, A.",SJS,1,10,0,0,14,10
"Washington, L.",SJS,1,5,0,0,14,10
"McKoutchie, M.",SJS,0,0,4,0,14,10
"Jahelpme, H.",SJS,0,0,3,1,14,10
"Rucker, F.",SJS,0,0,2,1,14,10
