Player,Team,Penalties,Yards,Pancakes,Sacks Allowed,W,S
"Grande, R.",NO,2,6,3,0,12,12
"Gore, B.",NO,1,5,2,1,12,12
"Aguillera, C.",NO,1,10,2,0,12,12
"Hornbacher, A.",NO,1,5,0,0,12,12
"Perry, K.",NO,0,0,5,0,12,12
"DiMirio, P.",NO,0,0,2,0,12,12
"Carey, M.",NO,0,0,1,0,12,12
"Gomez, S.",NO,0,0,1,0,12,12
"Waddams, M.",OCO,1,10,5,0,12,12
"Lumburgh, B.",OCO,1,10,3,0,12,12
"Gibbons, P.",OCO,1,5,2,0,12,12
"Zephyrous, S.",OCO,0,0,4,1,12,12
"Bolton, M.",OCO,0,0,4,0,12,12
"Nagheenanajar, S.",OCO,0,0,3,0,12,12
"Adams, R.",OCO,0,0,1,0,12,12
