Player,Team,Tck,TFL,Sack,FF/FR,PD,Int,Sfty,def_TD,Blk P/XP/FG,FF,Blk P,Blk XP,Blk FG,W,S
"Egghands, T.",AUS,8,3,1,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Porter, G.",AUS,8,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"MacGregor, G.",AUS,7,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Arianlacher, M.",AUS,6,0,0,1/1,0,0,0,0,0/0/0,1,0,0,0,16,25
"Bowie, M.",AUS,4,0,0,1/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Crooks, L.",AUS,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Mendoza, C.",AUS,4,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,16,25
"Lavelle Jr., D.",AUS,3,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Claxton, S.",AUS,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Isbest, C.",AUS,2,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Montain, T.",AUS,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Vegeta, P.",OCO,8,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Bob, B.",OCO,7,0,0,0/1,0,0,0,0,0/0/0,1,0,0,0,16,25
"Joestar, J.",OCO,7,1,1,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Jones, D.",OCO,7,0,0,1/0,2,0,0,0,0/0/0,0,0,0,0,16,25
"Abernathy, K.",OCO,4,0,0,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Biggums, T.",OCO,4,0,1,0/0,1,0,0,0,0/0/0,0,0,0,0,16,25
"Boucher, B.",OCO,3,0,1,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Deck, I.",OCO,3,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Eagle, R.",OCO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Tank, G.",OCO,2,1,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Wheezer, C.",OCO,2,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
"Beerus, L.",OCO,1,0,0,0/0,1,1,0,0,0/0/0,0,0,0,0,16,25
"Iridian, G.",OCO,1,0,0,0/0,0,0,0,0,0/0/0,0,0,0,0,16,25
